age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
34.33177612004653,3,97593.34066120478,11,11.700467163986042,2,11,0,4,1,0.0,0.0,49.133644775990696,38,1
47.12621582727788,1,153324.75729496367,12,14.0,1,9,0,2,0,0.0,0.0,13.986654676146028,38,1
51.766173826229036,1,254239.34843157048,12,14.0,4,10,0,4,1,0.0,0.0,46.16913086885483,18,1
39.31867406834066,3,237952.96994585238,9,13.0,2,10,0,4,1,0.0,0.0,30.68287300358713,38,1
42.14404324073154,3,54209.7783349995,9,13.072021620365772,3,10,0,4,1,10287.946339181482,0.0,49.27978379634228,38,1
46.18310965510396,3,102573.19731586125,9,9.81689034489604,2,7,0,4,1,0.0,0.0,34.084451724480196,22,1
47.53620155758116,3,159614.45090818795,15,10.0,2,11,0,4,1,0.0,0.0,56.480287939401656,38,1
56.23555317863547,3,195679.9346943842,0,6.2355531786354685,2,7,0,4,1,0.0,0.0,35.39258863105911,6,1
28.310094905993864,3,169762.22226030854,7,12.344952547003068,2,10,0,4,1,0.0,0.0,47.24037962397546,38,1
55.108675309103944,3,92463.66856484578,14,10.178264938179211,2,3,0,2,1,0.0,0.0,50.594216460597366,38,1
34.827163689565865,3,179873.4462597041,14,9.969364307793857,2,6,0,4,1,0.0,0.0,40.0,38,1
41.72387180741085,3,607931.414728486,9,13.0,2,9,0,3,1,0.0,472.1869451796963,40.0,38,1
38.903500406368046,3,186329.33711866743,11,9.0,2,9,0,4,1,7688.0,0.0,57.620624492039944,38,1
42.108242901671,3,184407.04989951648,12,14.27706072541775,2,9,1,3,0,27109.85859971719,0.0,35.27706072541775,38,1
39.638141935282064,3,348942.2551648142,9,12.14114252192075,2,2,0,4,1,0.0,0.0,43.92642815240094,38,1
55.466776084551725,5,183653.84837306268,15,10.0,2,9,0,2,0,0.0,0.0,35.425895532068964,38,1
40.404018650287966,3,339768.41598982713,15,10.0,2,6,0,4,0,0.0,0.0,24.719966090385512,15,1
38.58732993449803,3,82617.01124877729,14,10.45352283842801,2,7,0,4,1,0.0,0.0,39.77323858078599,33,1
44.90977529964763,5,129300.75856432172,12,13.151210977934388,2,3,0,4,1,0.0,0.0,51.67084905340216,38,1
34.32032732488832,3,111033.30060879434,8,12.621355154992555,2,3,0,2,0,0.0,0.0,63.71827166467984,30,1
42.93591850227825,4,57359.244495597966,10,10.580583071103108,2,2,0,4,1,0.0,0.0,40.0,38,1
41.4791281478105,3,157071.53062160587,10,10.9833025182484,3,5,0,3,1,0.0,2118.67299809305,45.9666050364968,38,1
54.24228782448866,3,146543.24678961636,10,9.339202954284128,2,0,0,4,1,0.0,0.0,53.80616974040907,38,1
49.84047092638395,4,111950.59529073616,9,13.0,2,5,0,4,1,0.0,0.0,55.79764536808026,35,1
54.29009197488561,3,349918.99216831813,10,9.473272016742925,2,4,0,4,1,0.0,0.0,46.77477006278596,38,1
47.82063731482509,3,167458.93064086893,11,9.0,2,5,0,4,1,0.0,0.0,59.660744718660574,38,1
35.756761082572886,3,185094.6216994863,11,9.121619458713557,2,12,0,4,1,0.0,0.0,66.9595135321611,38,1
33.95605629318176,3,90168.45323964403,9,13.0,2,7,0,4,0,0.0,0.0,35.32140852357964,38,1
51.161672591650515,3,101994.66759776224,9,13.0,1,3,0,4,1,0.0,0.0,59.595818520873706,38,1
57.472179738632335,0,301224.9817302248,7,11.324708248824034,2,4,0,3,1,8915.996941181527,0.0,42.74902749608012,38,1
42.2895493230823,3,221172.0,9,13.0,2,5,0,4,1,0.0,0.0,35.367210830683234,38,1
47.312010902990984,1,27438.68798909701,13,9.55733242475075,2,5,0,4,1,0.0,0.0,40.0,38,1
28.991487549271035,2,29250.64426474379,12,9.398297509854206,1,5,0,4,0,0.0,0.0,40.0,26,1
57.395351676560125,3,98726.6230033945,10,15.80905842417688,1,8,0,4,1,0.0,0.0,50.0,38,1
37.76031740819873,3,338272.34820474265,10,9.581119454357626,2,3,0,3,1,0.0,0.0,50.0,35,1
58.64817853812282,4,219637.32848199553,12,14.588321426009447,2,9,0,4,1,0.0,0.0,15.381017896853562,38,1
40.96592863510431,3,243012.52356209827,11,13.773992070567145,2,3,0,1,1,0.0,0.0,37.73992070567145,22,1
57.9087901103319,2,123438.03149299715,9,13.008291808151645,2,3,0,4,1,7688.0,0.0,50.08291808151645,38,1
26.336552300972592,2,461487.9604128542,15,10.0,2,3,0,4,1,0.0,0.0,48.70191538834856,38,1
37.79730374459655,4,34162.226662970104,10,9.798801664265133,3,3,0,4,1,0.0,0.0,63.60958668587894,38,1
44.833607768090346,3,155120.09802265692,7,9.430807120749483,2,4,0,4,0,0.0,0.0,40.0,38,1
55.106299873996264,3,348447.7163355733,10,12.41594498109944,2,8,0,4,1,0.0,2001.8734082319959,53.902360352810454,38,1
45.4790941305296,3,182445.40127766682,8,10.904181173894079,2,7,0,4,1,15024.0,0.0,44.5209058694704,38,1
43.65884479287425,3,330693.8574016506,13,10.728339346426239,2,11,0,4,0,0.0,0.0,62.71660653573761,38,1
39.36191637065974,3,48090.97550025372,9,13.0,3,2,0,4,1,0.0,0.0,73.12916878100184,38,1
65.13677167101099,4,140459.45291331597,9,13.057548555265933,2,10,0,4,1,0.0,0.0,40.0,38,1
29.01836553183199,3,176682.87144127718,9,13.0,3,11,0,4,0,0.0,0.0,49.96064528893145,38,1
44.88566736241535,3,449936.36181583715,13,14.685722106264109,2,9,0,4,1,99999.0,0.0,66.28555787471781,38,1
38.69230321360798,2,284570.344918503,10,13.427692128544319,2,10,0,2,0,15024.0,0.0,42.8615393572784,38,1
52.667582766530266,5,169435.93475963897,10,10.166208616734867,2,3,0,3,0,0.0,0.0,38.54223922908142,38,1
42.17321760335127,3,207517.39271510747,10,9.913391198324366,3,4,0,4,1,0.0,1641.181556258409,52.71652200418909,14,1
57.6538215894668,3,257319.25286656545,13,10.782961769171457,2,3,0,4,1,0.0,620.3667084401843,38.69506371804757,38,1
42.39217297940008,3,352594.5462475432,9,12.67242988719998,2,8,0,4,1,7688.0,0.0,53.77161207699993,38,1
41.3779223207429,3,191267.66632801478,8,11.069119742139678,2,4,0,4,1,0.0,1885.2441553585143,46.89706580713226,38,1
55.6868627635795,3,125000.0,12,14.343431381789749,0,5,0,4,1,0.0,0.0,38.28284309105125,38,1
53.12359843130311,3,193025.92639499824,12,14.0,0,10,0,4,0,23321.415551531518,0.0,48.646580534702544,38,1
62.83529332022687,4,134099.93966403467,15,10.0,2,8,0,4,1,18320.1346347187,0.0,43.44313778651542,38,1
40.21290770254967,1,290660.0,7,12.212907702549673,0,2,0,4,1,8416.847467439004,0.0,51.06453851274836,38,1
51.45688402191881,5,93916.22443449016,12,14.495209335768756,2,7,0,3,1,0.0,1958.0703500913285,53.78592998173433,38,1
51.0,3,124963.0,9,13.004600302892651,2,11,0,4,1,0.0,0.0,40.0,38,1
48.7759880066109,3,298800.50848686474,9,13.29638152349472,2,3,0,4,1,0.0,2262.956278447209,50.0,38,1
44.38702716993207,3,791818.8081471478,13,9.623663647785326,2,9,0,4,1,1167.7717009221349,0.0,46.23663647785325,38,1
43.202656219888,3,230599.69379898586,11,9.721593731932797,2,10,0,4,0,4928.448834373241,0.0,47.59468756022401,38,1
50.07764604889063,1,238959.35599147243,12,13.715206822057871,3,8,0,4,1,0.0,0.0,33.993552245594906,38,1
42.94077743398178,3,168817.82200892243,3,8.85800940250759,2,1,0,2,0,3103.0,0.0,41.20121316351063,38,1
54.148316899097246,1,271702.15377233614,12,9.45268427217207,2,9,0,4,1,0.0,0.0,40.0,38,1
36.0,3,32865.18520662491,9,13.0,2,4,0,4,1,0.0,1964.0118631128769,39.27843683960427,38,1
35.588421817412524,3,161133.23631999578,14,9.823552727176565,2,2,0,3,1,0.0,0.0,40.0,38,1
37.21325895571883,3,286026.0,10,9.426517911437656,2,8,0,4,1,0.0,0.0,40.0,38,1
35.531020199167116,3,278399.0897603516,13,14.806901745757411,2,8,0,4,1,0.0,0.0,78.06901745757412,38,1
35.605820925517385,3,168818.6945823535,11,13.069349669458077,0,3,0,4,0,14258.962262141882,0.0,50.0,38,1
26.592286328802842,3,173977.78512810872,14,11.184572657605681,2,4,0,4,1,0.0,0.0,43.519284177992894,38,1
58.229004958107815,3,103246.4590423081,11,9.6811519391893,2,2,0,4,1,15024.0,0.0,42.0434558175679,38,1
50.48546982078572,1,21523.57473376743,11,11.57265089607143,2,10,0,4,1,7688.0,0.0,45.14530179214286,38,1
41.38158402070306,3,358940.0752165795,10,9.804092439843766,2,12,0,4,0,0.0,0.0,40.0,38,1
35.878727404705316,3,111302.3041793106,7,12.09763637830059,2,10,0,4,1,0.0,1887.7322728372544,45.24409094575148,38,1
46.3312775965706,3,268029.5089588556,9,13.0,2,11,0,4,1,0.0,0.0,38.45403788267053,38,1
41.71331659992096,4,172797.306329291,10,10.829346720063233,2,3,0,4,1,15024.0,0.0,55.426633199841916,38,1
47.45683982467714,3,343051.884846017,9,14.090526695887144,2,10,0,4,1,0.0,0.0,41.81754449314524,38,1
36.46044185172979,3,193119.63197997716,8,10.538607753102694,2,7,0,4,0,7688.0,0.0,47.69303876551347,38,1
35.657170998706476,4,100824.56690100076,9,11.387964000272321,2,1,0,4,0,0.0,0.0,45.9699100006808,38,1
67.19655633588005,2,28191.07439938932,11,9.0,1,7,0,4,0,0.0,0.0,57.42365190840006,38,1
39.642345484428574,3,30515.685929959116,9,12.883209911922076,2,3,0,4,1,0.0,1885.8612966412402,40.583950440389614,38,1
43.646574542521606,3,27086.060276372435,12,9.467240727356526,2,6,0,1,1,0.0,0.0,40.0,38,1
54.74559659579804,0,145402.0176136168,9,12.491193191596086,2,3,0,4,1,0.0,0.0,40.0,38,1
56.095684036775666,3,31566.751170596537,10,9.488039495403042,2,11,0,4,1,0.0,0.0,57.55980252298479,38,1
47.01745379804888,3,248056.13757711998,14,10.052361394146633,2,6,0,3,1,0.0,0.0,46.87782341365785,38,1
50.75217072037662,3,84276.46345846633,9,12.962825608056493,2,9,0,4,1,0.0,0.0,54.78934511232012,38,1
46.772240022926326,1,102644.28483836076,14,10.341639965610508,2,7,0,4,1,0.0,0.0,40.0,38,1
34.23163712802516,3,85970.22450218616,8,11.707345148789933,2,5,0,4,0,0.0,1892.3050886159244,39.38982276815099,38,1
31.132690581677764,0,130259.61851822195,11,13.336547091611186,2,4,0,4,1,7636.250673145672,0.0,57.34618836644474,38,1
47.5279254742364,3,267920.654699639,9,13.0,3,7,0,4,1,0.0,0.0,49.213209123727324,27,1
35.079961787977396,3,169511.83752792721,11,12.505893591771354,2,5,0,4,1,0.0,0.0,22.47053204114323,38,1
42.8364770899035,1,177941.78337196374,10,15.095037736591609,2,9,0,4,1,0.0,0.0,36.51712129337622,38,1
35.38400469289818,3,295813.3802424837,8,12.282132707613576,2,0,0,4,1,6252.785222285366,0.0,39.28213270761358,38,1
62.14684925537958,3,185907.43839816708,13,14.928724971360753,2,8,0,4,1,99999.0,0.0,37.49462600237365,38,1
55.3150424098862,3,61671.14003804331,11,9.157521204943102,2,0,0,4,1,6618.051930277738,0.0,49.2123939752845,38,1
26.97290457917805,3,279579.02456485044,9,12.97290457917805,3,10,0,4,0,10490.899518037224,0.0,45.02709542082195,38,1
46.0,3,155489.0,11,12.347148322150673,2,3,0,4,1,0.0,0.0,47.68600765101094,38,1
49.82121029185703,2,31361.039749046715,10,12.086095933857122,4,9,1,2,0,0.0,0.0,40.0,38,1
50.81899978903262,3,175682.1824998242,15,10.0,2,4,0,4,0,0.0,0.0,25.817000304730662,19,1
34.18806149626845,3,174310.6292708525,11,13.529846259328867,3,2,0,4,0,4823.766022520483,0.0,44.52984625932886,11,1
48.79381843882369,3,197754.72704312016,11,12.589504190641748,2,3,0,4,1,99999.0,0.0,55.28209916187165,38,1
36.20388419540495,4,320288.39970636985,12,15.367314032567492,3,9,0,2,1,0.0,726.1798423859327,46.89805790229752,29,1
38.0,2,169104.0,11,13.781617869743677,2,4,0,3,1,0.0,0.0,55.63235739487352,36,1
42.18029334616954,1,238359.56525012033,13,9.647536668271194,2,8,0,3,1,0.0,0.0,38.590146673084774,38,1
57.30728953717005,4,143711.83501052836,11,9.076967829203328,2,10,0,4,0,0.0,0.0,71.4612251955767,38,1
29.08892549008923,5,198493.82503093584,8,11.009880610009915,2,9,0,4,1,0.0,0.0,40.0,38,1
47.35652208297156,3,145622.71778462324,11,12.928853598649292,2,3,0,4,1,0.0,1960.9328039797394,46.64189776459241,38,1
41.84791328097913,3,205832.7604335951,12,11.076043359510436,2,8,0,4,1,0.0,0.0,40.0,38,1
36.90673447453241,3,49110.56988754029,12,14.0,2,3,0,4,1,0.0,0.0,60.0,38,1
43.098328627547794,3,183196.70501411735,11,9.0,2,10,0,4,1,0.0,0.0,54.196657255095595,38,1
43.122605175685656,3,118952.61302587843,9,12.101915859451475,2,5,0,4,1,0.0,0.0,42.24521035137131,38,1
33.79746162216787,3,189371.72148757012,13,9.734179459277374,2,9,0,2,0,0.0,0.0,40.0,38,1
43.56109409481624,3,180665.2091031883,14,15.0,2,9,0,4,1,15024.0,0.0,60.46757841234687,38,1
45.87817796877585,3,228271.61546672476,12,14.0,2,3,0,4,1,15024.0,0.0,50.0,38,1
41.51598633758596,3,121321.79482488649,10,13.49467122080468,2,5,0,4,1,15024.0,0.0,47.508881298658864,38,1
41.08304703801773,2,333559.82608765084,15,10.0,2,8,0,4,0,0.0,0.0,43.264127468318556,38,1
59.13118526796486,4,171318.37507615532,9,13.168753807766773,2,9,0,4,1,0.0,0.0,58.31246192233227,38,1
36.782510900510275,5,126653.26415166049,11,9.162046445500934,2,3,0,4,1,6954.461535538019,0.0,39.67590710899813,38,1
41.38189215033836,3,23380.56821628085,11,13.629135290203015,0,2,0,1,1,0.0,2173.3087683351587,57.52756860135344,20,1
40.89275143570079,2,338912.26378462155,11,10.459420389286327,2,2,0,4,1,0.0,0.0,40.0,38,1
48.44225333599378,3,132916.3960560048,11,10.221126667996892,2,10,0,4,0,0.0,0.0,46.22112666799689,38,1
59.75056914591711,5,379884.8077798686,10,15.807779868602632,2,8,0,4,1,0.0,1719.1986550411032,40.0,36,1
39.868544167491564,3,30680.816897507422,11,9.131455832508438,1,5,0,4,1,0.0,0.0,45.65727916254219,38,1
62.67236903712688,4,245017.55614514308,9,13.192105439179109,0,10,0,4,1,99999.0,0.0,40.0,38,1
35.26360075498903,1,308942.37717248785,11,9.079080226496707,2,2,0,4,1,0.0,0.0,40.19770056624177,38,1
47.0,3,349555.6360318659,14,15.0,2,9,0,2,1,99999.0,0.0,51.71421695862953,36,1
53.04398124177268,3,329081.84196313174,12,9.268728978020667,2,7,0,4,1,0.0,0.0,40.0,25,1
50.73142687016582,4,65501.89294221404,10,10.830148017908162,2,3,0,4,1,7476.439431746046,0.0,47.287685022385205,38,1
49.33166210917503,3,167790.01818479478,13,14.794357572053855,2,8,0,4,1,0.0,2387.855199511109,58.97178786026928,38,1
33.95953418525083,3,144587.97037847448,12,14.380058226843646,2,9,0,4,1,0.0,0.0,46.90029113421823,38,1
35.64967593274794,3,182905.12266479793,7,12.0,2,11,0,4,1,4386.0,0.0,43.21166310278925,38,1
36.866232419879005,3,180934.31262771328,10,10.27388107550178,2,2,0,4,1,7982.903468978662,0.0,40.0,38,1
46.74563238753764,3,191269.09455446363,11,10.056012456745247,2,12,0,4,1,0.0,0.0,59.71993771627376,38,1
41.1827936365808,3,210542.36563522267,13,10.408603181709601,2,12,0,4,1,0.0,0.0,24.086031817096018,38,1
48.02079470629666,3,202307.93776420894,12,11.4375046352444,0,2,0,2,1,0.0,0.0,42.08332715300747,33,1
51.609058431771324,3,123429.0,12,11.39094156822868,2,5,0,4,1,0.0,0.0,53.045292158856604,30,1
45.45003988414901,3,111026.12470086888,9,14.362509971037252,2,4,0,4,1,0.0,0.0,61.83320038616996,38,1
44.7131935629288,2,167189.40148232956,9,13.286806437071201,2,9,0,4,1,0.0,0.0,52.86806437071201,38,1
30.500268208674086,3,270908.7605942426,13,10.750402313011127,1,0,0,4,0,0.0,0.0,42.501341043370424,38,1
44.918975781813884,2,34415.39203922548,14,10.019064521926145,2,3,0,4,0,7298.0,0.0,40.0,38,1
38.32881718316341,2,159765.861013843,8,12.2067793158892,2,10,0,4,1,0.0,0.0,42.2237276056122,38,1
46.94041193575626,0,168210.8892223415,9,11.059588064243737,2,1,0,4,1,0.0,0.0,37.42551491969533,38,1
48.20149512165164,4,169201.4942005152,9,13.0,2,0,0,4,0,7361.360756982229,0.0,41.28598127172351,38,1
47.9333730390557,2,121124.0,14,10.2665078437772,2,7,0,4,1,0.0,0.0,39.6668651952785,38,1
46.92398941239871,3,212120.0,10,9.152021175202577,2,1,0,4,1,0.0,0.0,40.0,38,1
50.59896170617604,3,329923.7497755015,12,14.472083063505917,2,9,0,4,1,99999.0,0.0,58.40103829382396,38,1
31.933765521025983,3,168477.53311723948,11,12.166396549358762,2,6,0,4,1,0.0,0.0,40.0,38,1
48.32292548166633,3,139254.6519594957,11,9.241812327976309,2,2,0,4,1,7298.0,0.0,40.0,38,1
45.87454356727507,3,473346.32110734686,13,12.612545643272494,2,6,0,4,1,0.0,0.0,34.797046162271855,38,1
47.431992732136536,3,488261.2365088242,12,12.835691189559467,2,10,0,4,1,0.0,0.0,41.45538601305066,38,1
40.56967026168188,3,51310.57933820326,11,13.928791217289765,2,8,0,4,1,0.0,0.0,50.712087827102344,38,1
54.347316013260915,2,47394.65268398674,13,9.663170996684771,2,1,0,4,1,0.0,0.0,46.63170996684771,38,1
37.2278938103653,3,125933.0,9,13.0,2,2,0,4,1,0.0,0.0,42.57368729878233,38,1
31.382615942866067,3,169652.6869411214,9,13.0,2,9,0,3,0,0.0,0.0,40.0826055249961,38,1
54.272035537717116,3,248577.39981084736,9,13.0,2,11,0,4,0,5445.170735831427,0.0,30.691185784913152,38,1
53.685620289266936,2,337977.91578895913,9,13.062875942146613,2,3,0,1,1,0.0,0.0,50.0,23,1
38.76808825460029,3,320149.3869410013,10,15.589362751533432,2,8,0,1,1,0.0,1950.5138974739064,43.97340687883358,20,1
44.87409671772349,3,185367.31755736168,11,13.705292622694536,2,9,0,4,1,0.0,0.0,50.0,38,1
33.066868577189354,0,37554.69291503462,13,14.866262845621291,2,9,0,4,0,0.0,0.0,40.66868577189354,38,1
48.951533544583974,3,355860.6766870392,10,13.519631893242781,2,2,0,2,1,0.0,0.0,45.196318932427815,19,1
58.29888590476304,3,226728.58254124117,10,9.238781554531418,2,0,0,4,1,0.0,0.0,42.38781554531417,38,1
39.16224814286634,3,35345.47755418856,9,13.0,2,3,0,4,1,3940.9863027252077,0.0,51.50910215477187,38,1
32.804400285075054,3,203439.88265906466,9,13.0,2,5,0,4,1,7532.572037059757,0.0,50.0,38,1
45.804668265481084,3,214620.94471622992,9,15.853501199110815,2,9,0,4,1,0.0,0.0,59.21867306192434,38,1
37.75312080652561,3,204438.8824179847,12,14.360764354830488,2,9,0,3,1,0.0,1953.0286633061432,60.0,38,1
48.08577354236531,3,211427.35892376714,8,12.209932735446495,2,11,0,4,1,0.0,0.0,46.04966367723247,38,1
52.240301347564824,4,290377.06915459904,9,13.0,2,7,0,4,1,0.0,0.0,46.240301347564824,38,1
50.03867004401881,0,221532.0,7,12.03867004401881,1,2,0,4,1,0.0,0.0,40.0,38,1
40.91293137663635,3,99297.09986116902,9,11.724712415575764,2,9,0,3,0,0.0,0.0,46.811781038939415,18,1
40.58524980290166,5,365934.77835065837,11,9.0,0,8,0,4,1,0.0,0.0,40.0,38,1
43.720218177183284,3,187790.29887232636,13,9.639890911408358,1,7,0,4,0,0.0,2020.6004718674994,47.83934546845015,38,1
40.08967220289082,3,55543.786337505975,9,15.02989073429694,2,9,0,4,1,99999.0,0.0,53.383151223828236,38,1
36.29123431044208,3,63514.06747700169,7,11.88350627582317,2,9,0,4,0,0.0,0.0,47.068050206585355,38,1
47.0,2,148995.0,11,13.791846406427494,2,3,0,4,1,0.0,0.0,64.7918464064275,38,1
53.74203473898776,3,200325.07576036997,14,9.767288195641983,2,4,0,4,1,0.0,0.0,46.98135413074051,38,1
46.5266207528018,3,119948.26583267695,9,12.44928079494305,2,9,0,4,1,0.0,0.0,40.0,38,1
45.50016256759487,0,297880.6193659323,9,12.777850030042163,2,9,0,1,1,0.0,0.0,49.44462507510541,38,1
32.147765953307136,3,175746.26288562742,9,13.0,3,6,0,4,0,0.0,0.0,43.03264627918304,38,1
41.0,3,149102.0,9,13.0,2,3,0,4,1,0.0,0.0,42.298941574861956,38,1
32.62941827951463,2,33676.60129271219,15,10.0,2,12,0,4,1,0.0,0.0,49.65032317804742,38,1
30.356137872080595,3,207874.96078268357,13,14.857544851167763,0,9,1,4,1,10520.0,0.0,49.643862127919405,38,1
57.697347996438,3,89304.65487998417,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
46.09192221166713,3,32450.41274585284,12,11.427986272647141,2,3,0,4,1,0.0,0.0,42.37997712107857,38,1
54.984033345873954,3,453472.47415045794,13,9.584555173711099,2,8,0,4,1,0.0,0.0,37.24633447886671,38,1
47.965599553184575,3,204633.08315965848,9,13.0,2,3,0,4,0,0.0,0.0,40.272210643898795,38,1
28.96217757642064,3,405813.4003802184,12,9.327029596070107,2,4,0,4,1,0.0,0.0,40.0,34,1
41.51447270847499,3,33514.68814521017,7,11.838157569491663,1,10,0,4,1,0.0,0.0,46.07894953672224,38,1
46.82710509149003,3,199079.1317896749,9,13.310413558358567,2,10,0,4,1,0.0,2347.019430719474,58.880169479482085,38,1
39.6009960141441,0,52681.44133458698,11,14.799667995285299,2,9,0,4,1,0.0,1896.0024900353603,43.9983399764265,38,1
40.18197683900447,3,334216.6939437634,13,10.433542024768544,4,10,1,4,1,4902.1346611795125,0.0,50.78322898761573,38,1
43.476872152418345,4,199318.99361190113,10,13.390748860967339,2,9,0,4,1,0.0,0.0,43.476872152418345,38,1
30.03512374773353,2,432567.86007660115,8,10.994982321752353,2,11,0,4,0,0.0,0.0,40.03010606948588,1,1
33.0,3,139057.0,11,10.706756514250987,2,6,0,1,1,0.0,0.0,72.39405570309329,36,1
45.06661122777342,5,57414.04218992945,8,11.38891198842774,2,2,0,4,0,0.0,0.0,40.77782397685548,38,1
48.33462112689372,5,83354.57983748543,12,12.385209750874026,2,6,0,4,1,0.0,0.0,34.35798374854329,38,1
49.65423426735852,3,223977.69010038185,9,11.841129137962271,2,2,0,4,1,7575.010090951321,0.0,40.0,38,1
39.29845146080644,3,185583.08916022565,11,9.0,0,4,0,4,0,0.0,0.0,40.0,38,1
40.328224542855025,2,236057.81229768606,5,10.29757179998517,2,9,0,4,1,0.0,0.0,43.28224542855024,15,1
44.53684810202958,3,430138.6698652727,5,7.442480560496831,2,6,0,4,0,3509.0743768352913,0.0,45.19173146501056,38,1
53.57268895821252,3,99185.0,10,13.008822707487592,3,6,0,4,1,0.0,0.0,45.72688958212513,38,1
33.84432518944555,3,181074.5568481352,11,9.019459351319306,2,2,0,4,1,7688.0,0.0,40.0,38,1
48.92332810432802,4,154440.05260588735,11,9.0,0,6,0,4,0,8154.549908769613,0.0,45.03833594783599,38,1
38.88886867101205,4,164188.83694222436,9,15.244452531595183,3,9,0,3,0,14261.553655075133,0.0,44.055565664493976,38,1
39.99541595112454,3,232443.29329930648,9,13.0,2,3,0,4,1,0.0,0.0,38.33409734147924,38,1
43.80559144173866,3,415426.57152603025,12,9.479627237217423,2,4,0,2,1,0.0,989.7489948124623,40.0,38,1
36.844900434798014,4,319678.526456453,11,14.948300144932672,2,7,0,2,1,0.0,1909.1653593481574,42.37075036233168,27,1
50.25670351186113,3,247439.59744993265,11,13.948659297627774,2,6,0,4,0,0.0,0.0,33.41890117062037,38,1
54.10698180763205,3,141678.40538029902,10,9.427927230528224,2,0,0,4,1,0.0,0.0,40.0,38,1
50.917389460817816,3,148105.79835940653,11,14.5688159736239,2,2,0,1,0,16223.09368343211,0.0,39.045877315749266,26,1
55.19808545041186,3,127693.43600273062,13,14.672379172802156,2,8,0,4,0,14968.304459376366,0.0,58.361895864010776,38,1
31.102735930483295,3,263806.12913790834,13,10.653864563980353,2,2,0,4,0,0.0,0.0,40.0,29,1
46.222979518212405,3,193047.0,11,9.0,2,2,0,4,1,0.0,0.0,40.37163253035401,38,1
48.484563270874176,3,201888.23042180584,11,14.606174691650331,2,4,0,4,1,0.0,0.0,43.83847890970861,38,1
57.65039550991887,3,116985.19317162561,13,9.530079101983775,2,6,0,4,1,7481.269150226328,0.0,40.0,38,1
59.0,3,159254.03334922704,8,12.687243992254276,2,5,0,4,1,7298.0,0.0,32.026769864449825,38,1
30.94664936050839,1,376222.3018850051,8,11.572543929561292,2,11,0,4,0,0.0,0.0,35.57254392956129,27,1
48.577293000355624,3,268094.9139688709,9,13.105676749911094,2,10,0,4,1,0.0,0.0,27.0039291241554,38,1
50.86435636789414,3,69302.31089129989,11,9.0,2,2,0,4,1,0.0,0.0,46.826732660721134,38,1
39.710157968241596,1,203489.24361127606,11,13.7632806772528,2,8,0,4,1,7298.0,0.0,40.9468772909888,38,1
34.52103218768926,5,34025.94937828415,11,13.478967812310744,2,9,0,4,1,7647.359489360238,0.0,39.042064375378516,38,1
59.146214527212095,3,53724.92949492855,11,9.0,2,8,0,4,1,0.0,0.0,40.0,38,1
36.986590056747005,3,343721.13026802015,9,12.994252881463003,2,8,0,4,1,0.0,0.0,40.0,38,1
63.7012167623452,3,186326.14553102182,9,12.386991136625387,2,9,0,4,1,0.0,0.0,10.36382755452787,38,1
41.854688329080986,3,160714.8361969494,10,13.040950762648622,2,6,0,4,1,0.0,0.0,54.43196700945936,34,1
34.27809248838375,1,211103.50059236577,13,10.360953755808127,2,8,0,4,1,0.0,0.0,59.91713873257562,38,1
30.38685991881614,4,167901.21564863168,9,11.77371983763228,2,9,0,3,0,15024.0,0.0,62.09855060887895,38,1
45.161745207695,3,120131.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,1
45.72951419843587,1,34452.362441007084,9,13.0,2,9,0,4,1,3450.033283406776,0.0,38.64757099217936,38,1
50.0,3,279130.69784398313,9,13.0,0,3,1,4,1,0.0,0.0,55.0,38,1
55.06335159185448,3,210719.25221242828,12,9.26583789796362,2,1,0,4,0,0.0,0.0,40.0,38,1
56.08217934893183,2,20932.28347673303,15,10.0,2,10,0,4,1,0.0,1652.6150173811918,40.0,38,1
45.228285062119404,1,558302.7292841855,11,9.0,2,2,0,2,1,0.0,0.0,44.56570124238807,38,1
38.28132830687256,3,174766.2286634641,9,13.0,2,7,0,4,1,7688.0,0.0,39.75986017822394,38,1
26.978705256411157,3,199224.74201447115,9,13.0,2,7,0,4,1,0.0,0.0,47.47338157051394,38,1
46.40364812307641,3,123057.44012935384,11,14.40364812307641,2,4,0,1,1,0.0,0.0,48.99087969230897,26,1
36.33727947437462,3,126706.97841343521,11,13.867455894874924,2,3,0,4,0,0.0,1967.0591921156192,38.93964715899939,38,1
29.02917183853233,3,161096.5390849512,11,9.005834367706466,2,6,0,2,1,0.0,0.0,40.08751551559699,38,1
39.54195552195584,3,83442.07482668683,3,8.962586656586751,1,4,1,3,0,0.0,0.0,33.78514225414195,33,1
47.0,1,140644.0,14,9.921968125508329,2,9,0,4,1,0.0,0.0,40.0,38,1
38.57009923950664,3,275059.57155134145,15,10.0,2,10,0,4,1,7298.0,0.0,40.380066159671095,38,1
39.3757950398888,3,115048.43250169951,14,14.060512400277991,2,7,0,4,1,99999.0,0.0,62.18153720083397,38,1
37.088021147387664,3,124939.9174202726,9,13.0,0,4,0,1,0,0.0,0.0,72.61342732172295,29,1
38.404800679237425,3,269334.9004283582,9,12.848199745285966,2,0,0,4,1,5137.924732755495,0.0,49.39279898114386,38,1
